PAWN						S_PAWN						KNIGHT						S_KNIGHT					
	20	35	0.032	사인검+1	12500 		20	35	0.0312	사인검+1	12821 		20 	35 	0.036	사인검+1	11111 		20	35	0.048	사인검+1	8333 
	20	35	0.016	사인검+2	25000 		20	35	0.0156	사인검+2	25641 		20 	35 	0.018	사인검+2	22222 		20	35	0.024	사인검+2	16667 
	20	35	0.106666667	남만도+0	3750 		20	35	0.104	남만도+0	3846 		20 	35 	0.12	남만도+0	3333 		20	35	0.16	남만도+0	2500 
	20	35	0.032	남만도+1	12500 		20	35	0.0312	남만도+1	12821 		20 	35 	0.036	남만도+1	11111 		20	35	0.048	남만도+1	8333 
	20	35	0.016	남만도+2	25000 		20	35	0.0156	남만도+2	25641 		20 	35 	0.018	남만도+2	22222 		20	35	0.024	남만도+2	16667 
중급두손검	15	35	0.106666667	소태도+0	3750 	중급두손검	15	35	0.104	소태도+0	3846 	중급두손검	15 	35 	0.12	소태도+0	3333 	중급두손검	15	35	0.16	소태도+0	2500 
	15	35	0.032	소태도+1	12500 		15	35	0.0312	소태도+1	12821 		15 	35 	0.036	소태도+1	11111 		15	35	0.048	소태도+1	8333 
	15	35	0.016	소태도+2	25000 		15	35	0.0156	소태도+2	25641 		15 	35 	0.018	소태도+2	22222 		15	35	0.024	소태도+2	16667 
	20	35	0.106666667	운검+0	3750 		20	35	0.104	운검+0	3846 		20 	35 	0.12	운검+0	3333 		20	35	0.16	운검+0	2500 
	20	35	0.032	운검+1	12500 		20	35	0.0312	운검+1	12821 		20 	35 	0.036	운검+1	11111 		20	35	0.048	운검+1	8333 
	20	35	0.016	운검+2	25000 		20	35	0.0156	운검+2	25641 		20 	35 	0.018	운검+2	22222 		20	35	0.024	운검+2	16667 
	20	35	0.106666667	묘아검+0	3750 		20	35	0.104	묘아검+0	3846 		20 	35 	0.12	묘아검+0	3333 		20	35	0.16	묘아검+0	2500 
	20	35	0.032	묘아검+1	12500 		20	35	0.0312	묘아검+1	12821 		20 	35 	0.036	묘아검+1	11111 		20	35	0.048	묘아검+1	8333 
	20	35	0.016	묘아검+2	25000 		20	35	0.0156	묘아검+2	25641 		20 	35 	0.018	묘아검+2	22222 		20	35	0.024	묘아검+2	16667 
	20	35	0.106666667	마안도+0	3750 		20	35	0.104	마안도+0	3846 		20 	35 	0.12	마안도+0	3333 		20	35	0.16	마안도+0	2500 
	20	35	0.032	마안도+1	12500 		20	35	0.0312	마안도+1	12821 		20 	35 	0.036	마안도+1	11111 		20	35	0.048	마안도+1	8333 
	20	35	0.016	마안도+2	25000 		20	35	0.0156	마안도+2	25641 		20 	35 	0.018	마안도+2	22222 		20	35	0.024	마안도+2	16667 
중급양손검	15	35	0.106666667	참마도+0	3750 	중급양손검	15	35	0.104	참마도+0	3846 	중급양손검	15 	35 	0.12	참마도+0	3333 	중급양손검	15	35	0.16	참마도+0	2500 
	15	35	0.032	참마도+1	12500 		15	35	0.0312	참마도+1	12821 		15 	35 	0.036	참마도+1	11111 		15	35	0.048	참마도+1	8333 
	15	35	0.016	참마도+2	25000 		15	35	0.0156	참마도+2	25641 		15 	35 	0.018	참마도+2	22222 		15	35	0.024	참마도+2	16667 
	20	35	0.106666667	삼차+0	3750 		20	35	0.104	삼차+0	3846 		20 	35 	0.12	삼차+0	3333 		20	35	0.16	삼차+0	2500 
	20	35	0.032	삼차+1	12500 		20	35	0.0312	삼차+1	12821 		20 	35 	0.036	삼차+1	11111 		20	35	0.048	삼차+1	8333 
	20	35	0.016	삼차+2	25000 		20	35	0.0156	삼차+2	25641 		20 	35 	0.018	삼차+2	22222 		20	35	0.024	삼차+2	16667 
	20	35	0.106666667	단극+0	3750 		20	35	0.104	단극+0	3846 		20 	35 	0.12	단극+0	3333 		20	35	0.16	단극+0	2500 
	20	35	0.032	단극+1	12500 		20	35	0.0312	단극+1	12821 		20 	35 	0.036	단극+1	11111 		20	35	0.048	단극+1	8333 
	20	35	0.016	단극+2	25000 		20	35	0.0156	단극+2	25641 		20 	35 	0.018	단극+2	22222 		20	35	0.024	단극+2	16667 
	20	35	0.106666667	소산부+0	3750 		20	35	0.104	소산부+0	3846 		20 	35 	0.12	소산부+0	3333 		20	35	0.16	소산부+0	2500 
	20	35	0.032	소산부+1	12500 		20	35	0.0312	소산부+1	12821 		20 	35 	0.036	소산부+1	11111 		20	35	0.048	소산부+1	8333 
	20	35	0.016	소산부+2	25000 		20	35	0.0156	소산부+2	25641 		20 	35 	0.018	소산부+2	22222 		20	35	0.024	소산부+2	16667 
중급활	15	35	0.106666667	기마전궁+0	3750 	중급활	15	35	0.104	기마전궁+0	3846 	중급활	15 	35 	0.12	기마전궁+0	3333 	중급활	15	35	0.16	기마전궁+0	2500 
	15	35	0.032	기마전궁+1	12500 		15	35	0.0312	기마전궁+1	12821 		15 	35 	0.036	기마전궁+1	11111 		15	35	0.048	기마전궁+1	8333 
	15	35	0.016	기마전궁+2	25000 		15	35	0.0156	기마전궁+2	25641 		15 	35 	0.018	기마전궁+2	22222 		15	35	0.024	기마전궁+2	16667 
	20	35	0.106666667	동이궁+0	3750 		20	35	0.104	동이궁+0	3846 		20 	35 	0.12	동이궁+0	3333 		20	35	0.16	동이궁+0	2500 
	20	35	0.032	동이궁+1	12500 		20	35	0.0312	동이궁+1	12821 		20 	35 	0.036	동이궁+1	11111 		20	35	0.048	동이궁+1	8333 
	20	35	0.016	동이궁+2	25000 		20	35	0.0156	동이궁+2	25641 		20 	35 	0.018	동이궁+2	22222 		20	35	0.024	동이궁+2	16667 
	20	35	0.106666667	흑록궁+0	3750 		20	35	0.104	흑록궁+0	3846 		20 	35 	0.12	흑록궁+0	3333 		20	35	0.16	흑록궁+0	2500 
	20	35	0.032	흑록궁+1	12500 		20	35	0.0312	흑록궁+1	12821 		20 	35 	0.036	흑록궁+1	11111 		20	35	0.048	흑록궁+1	8333 
	20	35	0.016	흑록궁+2	25000 		20	35	0.0156	흑록궁+2	25641 		20 	35 	0.018	흑록궁+2	22222 		20	35	0.024	흑록궁+2	16667 
	20	35	0.106666667	화안궁+0	3750 		20	35	0.104	화안궁+0	3846 		20 	35 	0.12	화안궁+0	3333 		20	35	0.16	화안궁+0	2500 
	20	35	0.032	화안궁+1	12500 		20	35	0.0312	화안궁+1	12821 		20 	35 	0.036	화안궁+1	11111 		20	35	0.048	화안궁+1	8333 
	20	35	0.016	화안궁+2	25000 		20	35	0.0156	화안궁+2	25641 		20 	35 	0.018	화안궁+2	22222 		20	35	0.024	화안궁+2	16667 
중급방울	5	35	0.106666667	옥령+0	3750 	중급방울	5	35	0.104	옥령+0	3846 	중급방울	5 	35 	0.12	옥령+0	3333 	중급방울	5	35	0.16	옥령+0	2500 
	5	35	0.032	옥령+1	12500 		5	35	0.0312	옥령+1	12821 		5 	35 	0.036	옥령+1	11111 		5	35	0.048	옥령+1	8333 
	5	35	0.016	옥령+2	25000 		5	35	0.0156	옥령+2	25641 		5 	35 	0.018	옥령+2	22222 		5	35	0.024	옥령+2	16667 
	15	35	0.106666667	분수령+0	3750 		15	35	0.104	분수령+0	3846 		15 	35 	0.12	분수령+0	3333 		15	35	0.16	분수령+0	2500 
	15	35	0.032	분수령+1	12500 		15	35	0.0312	분수령+1	12821 		15 	35 	0.036	분수령+1	11111 		15	35	0.048	분수령+1	8333 
	15	35	0.016	분수령+2	25000 		15	35	0.0156	분수령+2	25641 		15 	35 	0.018	분수령+2	22222 		15	35	0.024	분수령+2	16667 
	20	35	0.106666667	매화령+0	3750 		20	35	0.104	매화령+0	3846 		20 	35 	0.12	매화령+0	3333 		20	35	0.16	매화령+0	2500 
	20	35	0.032	매화령+1	12500 		20	35	0.0312	매화령+1	12821 		20 	35 	0.036	매화령+1	11111 		20	35	0.048	매화령+1	8333 
	20	35	0.016	매화령+2	25000 		20	35	0.0156	매화령+2	25641 		20 	35 	0.018	매화령+2	22222 		20	35	0.024	매화령+2	16667 
중급부채	15	35	0.106666667	청수선+0	3750 	중급부채	15	35	0.104	청수선+0	3846 	중급부채	15 	35 	0.12	청수선+0	3333 	중급부채	15	35	0.16	청수선+0	2500 
	15	35	0.032	청수선+1	12500 		15	35	0.0312	청수선+1	12821 		15 	35 	0.036	청수선+1	11111 		15	35	0.048	청수선+1	8333 
	15	35	0.016	청수선+2	25000 		15	35	0.0156	청수선+2	25641 		15 	35 	0.018	청수선+2	22222 		15	35	0.024	청수선+2	16667 
	20	35	0.106666667	절암선+0	3750 		20	35	0.104	절암선+0	3846 		20 	35 	0.12	절암선+0	3333 		20	35	0.16	절암선+0	2500 
	20	35	0.032	절암선+1	12500 		20	35	0.0312	절암선+1	12821 		20 	35 	0.036	절암선+1	11111 		20	35	0.048	절암선+1	8333 
	20	35	0.016	절암선+2	25000 		20	35	0.0156	절암선+2	25641 		20 	35 	0.018	절암선+2	22222 		20	35	0.024	절암선+2	16667 
	20	35	0.106666667	창해선+0	3750 		20	35	0.104	창해선+0	3846 		20 	35 	0.12	창해선+0	3333 		20	35	0.16	창해선+0	2500 
	20	35	0.032	창해선+1	12500 		20	35	0.0312	창해선+1	12821 		20 	35 	0.036	창해선+1	11111 		20	35	0.048	창해선+1	8333 
	20	35	0.016	창해선+2	25000 		20	35	0.0156	창해선+2	25641 		20 	35 	0.018	창해선+2	22222 		20	35	0.024	창해선+2	16667 
	20	35	0.106666667	자린선+0	3750 		20	35	0.104	자린선+0	3846 		20 	35 	0.12	자린선+0	3333 		20	35	0.16	자린선+0	2500 
	20	35	0.032	자린선+1	12500 		20	35	0.0312	자린선+1	12821 		20 	35 	0.036	자린선+1	11111 		20	35	0.048	자린선+1	8333 
	20	35	0.016	자린선+2	25000 		20	35	0.0156	자린선+2	25641 		20 	35 	0.018	자린선+2	22222 		20	35	0.024	자린선+2	16667 
중급무사갑옷	15	40	0.064	사자갑+0	6250 	중급무사갑옷	15	40	0.12	사자갑+0	3333 	중급무사갑옷	15 	40 	0.156	사자갑+0	2564 	중급무사갑옷	15	40	0.24	사자갑+0	1667 
	15	40	0.0256	사자갑+1	15625 		15	40	0.048	사자갑+1	8333 		15 	40 	0.0624	사자갑+1	6410 		15	40	0.096	사자갑+1	4167 
	15	40	0.01024	사자갑+2	39063 		15	40	0.0192	사자갑+2	20833 		15 	40 	0.02496	사자갑+2	16026 		15	40	0.0384	사자갑+2	10417 
	20	40	0.064	자인갑+0	6250 		20	40	0.12	자인갑+0	3333 		20 	40 	0.156	자인갑+0	2564 		20	40	0.24	자인갑+0	1667 
	20	40	0.0256	자인갑+1	15625 		20	40	0.048	자인갑+1	8333 		20 	40 	0.0624	자인갑+1	6410 		20	40	0.096	자인갑+1	4167 
	20	40	0.01024	자인갑+2	39063 		20	40	0.0192	자인갑+2	20833 		20 	40 	0.02496	자인갑+2	16026 		20	40	0.0384	자인갑+2	10417 
	20	40	0.0128	모룡갑+0	31250 		20	40	0.024	모룡갑+0	16667 		20 	40 	0.0312	모룡갑+0	12821 		20	40	0.048	모룡갑+0	8333 
	20	40	0.00256	모룡갑+1	156250 		20	40	0.0048	모룡갑+1	83333 		20 	40 	0.00624	모룡갑+1	64103 		20	40	0.0096	모룡갑+1	41667 
	20	40	0.00128	모룡갑+2	312500 		20	40	0.0024	모룡갑+2	166667 		20 	40 	0.00312	모룡갑+2	128205 		20	40	0.0048	모룡갑+2	83333 
중급자객갑옷	15	40	0.064	비영+0	6250 	중급자객갑옷	15	40	0.12	비영+0	3333 	중급자객갑옷	15 	40 	0.156	비영+0	2564 	중급자객갑옷	15	40	0.24	비영+0	1667 
	15	40	0.0256	비영+1	15625 		15	40	0.048	비영+1	8333 		15 	40 	0.0624	비영+1	6410 		15	40	0.096	비영+1	4167 
	15	40	0.01024	비영+2	39063 		15	40	0.0192	비영+2	20833 		15 	40 	0.02496	비영+2	16026 		15	40	0.0384	비영+2	10417 
	20	40	0.064	영린+0	6250 		20	40	0.12	영린+0	3333 		20 	40 	0.156	영린+0	2564 		20	40	0.24	영린+0	1667 
	20	40	0.0256	영린+1	15625 		20	40	0.048	영린+1	8333 		20 	40 	0.0624	영린+1	6410 		20	40	0.096	영린+1	4167 
	20	40	0.01024	영린+2	39063 		20	40	0.0192	영린+2	20833 		20 	40 	0.02496	영린+2	16026 		20	40	0.0384	영린+2	10417 
	20	40	0.0128	적살+0	31250 		20	40	0.024	적살+0	16667 		20 	40 	0.0312	적살+0	12821 		20	40	0.048	적살+0	8333 
	20	40	0.00256	적살+1	156250 		20	40	0.0048	적살+1	83333 		20 	40 	0.00624	적살+1	64103 		20	40	0.0096	적살+1	41667 
	20	40	0.00128	적살+2	312500 		20	40	0.0024	적살+2	166667 		20 	40 	0.00312	적살+2	128205 		20	40	0.0048	적살+2	83333 
중급수라갑옷	15	40	0.064	사령갑+0	6250 	중급수라갑옷	15	40	0.12	사령갑+0	3333 	중급수라갑옷	15 	40 	0.156	사령갑+0	2564 	중급수라갑옷	15	40	0.24	사령갑+0	1667 
	15	40	0.0256	사령갑+1	15625 		15	40	0.048	사령갑+1	8333 		15 	40 	0.0624	사령갑+1	6410 		15	40	0.096	사령갑+1	4167 
	15	40	0.01024	사령갑+2	39063 		15	40	0.0192	사령갑+2	20833 		15 	40 	0.02496	사령갑+2	16026 		15	40	0.0384	사령갑+2	10417 
	20	40	0.064	음양갑+0	6250 		20	40	0.12	음양갑+0	3333 		20 	40 	0.156	음양갑+0	2564 		20	40	0.24	음양갑+0	1667 
	20	40	0.0256	음양갑+1	15625 		20	40	0.048	음양갑+1	8333 		20 	40 	0.0624	음양갑+1	6410 		20	40	0.096	음양갑+1	4167 
	20	40	0.01024	음양갑+2	39063 		20	40	0.0192	음양갑+2	20833 		20 	40 	0.02496	음양갑+2	16026 		20	40	0.0384	음양갑+2	10417 
	20	40	0.0128	흑비갑+0	31250 		20	40	0.024	흑비갑+0	16667 		20 	40 	0.0312	흑비갑+0	12821 		20	40	0.048	흑비갑+0	8333 
	20	40	0.00256	흑비갑+1	156250 		20	40	0.0048	흑비갑+1	83333 		20 	40 	0.00624	흑비갑+1	64103 		20	40	0.0096	흑비갑+1	41667 
	20	40	0.00128	흑비갑+2	312500 		20	40	0.0024	흑비갑+2	166667 		20 	40 	0.00312	흑비갑+2	128205 		20	40	0.0048	흑비갑+2	83333 
중급무당갑옷	15	40	0.064	미염의+0	6250 	중급무당갑옷	15	40	0.12	미염의+0	3333 	중급무당갑옷	15 	40 	0.156	미염의+0	2564 	중급무당갑옷	15	40	0.24	미염의+0	1667 
	15	40	0.0256	미염의+1	15625 		15	40	0.048	미염의+1	8333 		15 	40 	0.0624	미염의+1	6410 		15	40	0.096	미염의+1	4167 
	15	40	0.01024	미염의+2	39063 		15	40	0.0192	미염의+2	20833 		15 	40 	0.02496	미염의+2	16026 		15	40	0.0384	미염의+2	10417 
	20	40	0.064	서천의+0	6250 		20	40	0.12	서천의+0	3333 		20 	40 	0.156	서천의+0	2564 		20	40	0.24	서천의+0	1667 
	20	40	0.0256	서천의+1	15625 		20	40	0.048	서천의+1	8333 		20 	40 	0.0624	서천의+1	6410 		20	40	0.096	서천의+1	4167 
	20	40	0.01024	서천의+2	39063 		20	40	0.0192	서천의+2	20833 		20 	40 	0.02496	서천의+2	16026 		20	40	0.0384	서천의+2	10417 
	20	40	0.0128	일선의+0	31250 		20	40	0.024	일선의+0	16667 		20 	40 	0.0312	일선의+0	12821 		20	40	0.048	일선의+0	8333 
	20	40	0.00256	일선의+1	156250 		20	40	0.0048	일선의+1	83333 		20 	40 	0.00624	일선의+1	64103 		20	40	0.0096	일선의+1	41667 
	20	40	0.00128	일선의+2	312500 		20	40	0.0024	일선의+2	166667 		20 	40 	0.00312	일선의+2	128205 		20	40	0.0048	일선의+2	83333 
중급팔찌	15	40	0.00192	옥팔찌+0	208333 	중급팔찌	15	40	0.0024	옥팔찌+0	166667 	중급팔찌	15 	40 	0.00234	옥팔찌+0	170940 	중급팔찌	15	40	0.0036	옥팔찌+0	111111 
	15	40	0.000384	옥팔찌+1	1041667 		15	40	0.00048	옥팔찌+1	833333 		15 	40 	0.000468	옥팔찌+1	854701 		15	40	0.00072	옥팔찌+1	555556 
	15	40	0.000128	옥팔찌+2	3125000 		15	40	0.00016	옥팔찌+2	2500000 		15 	40 	0.000156	옥팔찌+2	2564103 		15	40	0.00024	옥팔찌+2	1666667 
	15	40	0.00192	흑단팔찌+0	208333 		15	40	0.0024	흑단팔찌+0	166667 		15 	40 	0.00234	흑단팔찌+0	170940 		15	40	0.0036	흑단팔찌+0	111111 
	15	40	0.000384	흑단팔찌+1	1041667 		15	40	0.00048	흑단팔찌+1	833333 		15 	40 	0.000468	흑단팔찌+1	854701 		15	40	0.00072	흑단팔찌+1	555556 
	15	40	0.000128	흑단팔찌+2	3125000 		15	40	0.00016	흑단팔찌+2	2500000 		15 	40 	0.000156	흑단팔찌+2	2564103 		15	40	0.00024	흑단팔찌+2	1666667 
	20	40	0.000192	진주팔찌+0	2083333 		20	40	0.00024	진주팔찌+0	1666667 		20 	40 	0.000234	진주팔찌+0	1709402 		20	40	0.00036	진주팔찌+0	1111111 
	20	50	0.0000384	진주팔찌+1	10416667 		20	50	0.000048	진주팔찌+1	8333333 		20 	50 	0.0000468	진주팔찌+1	8547009 		20	50	0.000072	진주팔찌+1	5555556 
	20	50	0.0000128	진주팔찌+2	31250000 		20	50	0.000016	진주팔찌+2	25000000 		20 	50 	0.0000156	진주팔찌+2	25641026 		20	50	0.000024	진주팔찌+2	16666667 
	20	50	0.000192	백금팔찌+0	2083333 		20	50	0.00024	백금팔찌+0	1666667 		20 	50 	0.000234	백금팔찌+0	1709402 		20	50	0.00036	백금팔찌+0	1111111 
	20	50	0.0000384	백금팔찌+1	10416667 		20	50	0.000048	백금팔찌+1	8333333 		20 	50 	0.0000468	백금팔찌+1	8547009 		20	50	0.000072	백금팔찌+1	5555556 
	20	50	0.0000128	백금팔찌+2	31250000 		20	50	0.000016	백금팔찌+2	25000000 		20 	50 	0.0000156	백금팔찌+2	25641026 		20	50	0.000024	백금팔찌+2	16666667 
중급신발	15	40	0.0192	가죽전화+0	20833 	중급신발	15	40	0.024	가죽전화+0	16667 	중급신발	15 	40 	0.0234	가죽전화+0	17094 	중급신발	15	40	0.036	가죽전화+0	11111 
	15	40	0.00384	가죽전화+1	104167 		15	40	0.0048	가죽전화+1	83333 		15 	40 	0.00468	가죽전화+1	85470 		15	40	0.0072	가죽전화+1	55556 
	15	40	0.00128	가죽전화+2	312500 		15	40	0.0016	가죽전화+2	250000 		15 	40 	0.00156	가죽전화+2	256410 		15	40	0.0024	가죽전화+2	166667 
	15	40	0.0192	금편신발+0	20833 		15	40	0.024	금편신발+0	16667 		15 	40 	0.0234	금편신발+0	17094 		15	40	0.036	금편신발+0	11111 
	15	40	0.00384	금편신발+1	104167 		15	40	0.0048	금편신발+1	83333 		15 	40 	0.00468	금편신발+1	85470 		15	40	0.0072	금편신발+1	55556 
	15	40	0.00128	금편신발+2	312500 		15	40	0.0016	금편신발+2	250000 		15 	40 	0.00156	금편신발+2	256410 		15	40	0.0024	금편신발+2	166667 
	20	40	0.0128	청동전화+0	31250 		20	40	0.016	청동전화+0	25000 		20 	40 	0.0156	청동전화+0	25641 		20	40	0.024	청동전화+0	16667 
	20	50	0.00256	청동전화+1	156250 		20	50	0.0032	청동전화+1	125000 		20 	50 	0.00312	청동전화+1	128205 		20	50	0.0048	청동전화+1	83333 
	20	50	0.00128	청동전화+2	312500 		20	50	0.0016	청동전화+2	250000 		20 	50 	0.00156	청동전화+2	256410 		20	50	0.0024	청동전화+2	166667 
	20	50	0.0128	옥루신발+0	31250 		20	50	0.016	옥루신발+0	25000 		20 	50 	0.0156	옥루신발+0	25641 		20	50	0.024	옥루신발+0	16667 
	20	50	0.00256	옥루신발+1	156250 		20	50	0.0032	옥루신발+1	125000 		20 	50 	0.00312	옥루신발+1	128205 		20	50	0.0048	옥루신발+1	83333 
	20	50	0.00128	옥루신발+2	312500 		20	50	0.0016	옥루신발+2	250000 		20 	50 	0.00156	옥루신발+2	256410 		20	50	0.0024	옥루신발+2	166667 
중급귀걸이	15	40	0.0192	옥귀걸이+0	20833 	중급귀걸이	15	40	0.024	옥귀걸이+0	16667 	중급목걸이	15 	40 	0.0234	옥귀걸이+0	17094 	중급목걸이	15	40	0.036	옥귀걸이+0	11111 
	15	40	0.00384	옥귀걸이+1	104167 		15	40	0.0048	옥귀걸이+1	83333 		15 	40 	0.00468	옥귀걸이+1	85470 		15	40	0.0072	옥귀걸이+1	55556 
	15	40	0.00128	옥귀걸이+2	312500 		15	40	0.0016	옥귀걸이+2	250000 		15 	40 	0.00156	옥귀걸이+2	256410 		15	40	0.0024	옥귀걸이+2	166667 
	15	40	0.0192	흑단귀걸이+0	20833 		15	40	0.024	흑단귀걸이+0	16667 		15 	40 	0.0234	흑단귀걸이+0	17094 		15	40	0.036	흑단귀걸이+0	11111 
	15	40	0.00384	흑단귀걸이+1	104167 		15	40	0.0048	흑단귀걸이+1	83333 		15 	40 	0.00468	흑단귀걸이+1	85470 		15	40	0.0072	흑단귀걸이+1	55556 
	15	40	0.00128	흑단귀걸이+2	312500 		15	40	0.0016	흑단귀걸이+2	250000 		15 	40 	0.00156	흑단귀걸이+2	256410 		15	40	0.0024	흑단귀걸이+2	166667 
	20	40	0.0128	진주귀걸이+0	31250 		20	40	0.016	진주귀걸이+0	25000 		20 	40 	0.0156	진주귀걸이+0	25641 		20	40	0.024	진주귀걸이+0	16667 
	20	50	0.00256	진주귀걸이+1	156250 		20	50	0.0032	진주귀걸이+1	125000 		20 	50 	0.00312	진주귀걸이+1	128205 		20	50	0.0048	진주귀걸이+1	83333 
	20	50	0.00128	진주귀걸이+2	312500 		20	50	0.0016	진주귀걸이+2	250000 		20 	50 	0.00156	진주귀걸이+2	256410 		20	50	0.0024	진주귀걸이+2	166667 
	20	50	0.0128	백금귀걸이+0	31250 		20	50	0.016	백금귀걸이+0	25000 		20 	50 	0.0156	백금귀걸이+0	25641 		20	50	0.024	백금귀걸이+0	16667 
	20	50	0.00256	백금귀걸이+1	156250 		20	50	0.0032	백금귀걸이+1	125000 		20 	50 	0.00312	백금귀걸이+1	128205 		20	50	0.0048	백금귀걸이+1	83333 
	20	50	0.00128	백금귀걸이+2	312500 		20	50	0.0016	백금귀걸이+2	250000 		20 	50 	0.00156	백금귀걸이+2	256410 		20	50	0.0024	백금귀걸이+2	166667 
중급목걸이	15	40	0.0192	옥목걸이+0	20833 	중급목걸이	15	40	0.024	옥목걸이+0	16667 	중급목걸이	15 	40 	0.0234	옥목걸이+0	17094 	중급목걸이	15	40	0.036	옥목걸이+0	11111 
	15	40	0.00384	옥목걸이+1	104167 		15	40	0.0048	옥목걸이+1	83333 		15 	40 	0.00468	옥목걸이+1	85470 		15	40	0.0072	옥목걸이+1	55556 
	15	40	0.00128	옥목걸이+2	312500 		15	40	0.0016	옥목걸이+2	250000 		15 	40 	0.00156	옥목걸이+2	256410 		15	40	0.0024	옥목걸이+2	166667 
	15	40	0.0192	흑단목걸이+0	20833 		15	40	0.024	흑단목걸이+0	16667 		15 	40 	0.0234	흑단목걸이+0	17094 		15	40	0.036	흑단목걸이+0	11111 
	15	40	0.00384	흑단목걸이+1	104167 		15	40	0.0048	흑단목걸이+1	83333 		15 	40 	0.00468	흑단목걸이+1	85470 		15	40	0.0072	흑단목걸이+1	55556 
	15	40	0.00128	흑단목걸이+2	312500 		15	40	0.0016	흑단목걸이+2	250000 		15 	40 	0.00156	흑단목걸이+2	256410 		15	40	0.0024	흑단목걸이+2	166667 
	20	40	0.0128	진주목걸이+0	31250 		20	40	0.016	진주목걸이+0	25000 		20 	40 	0.0156	진주목걸이+0	25641 		20	40	0.024	진주목걸이+0	16667 
	20	50	0.00256	진주목걸이+1	156250 		20	50	0.0032	진주목걸이+1	125000 		20 	50 	0.00312	진주목걸이+1	128205 		20	50	0.0048	진주목걸이+1	83333 
	20	50	0.00128	진주목걸이+2	312500 		20	50	0.0016	진주목걸이+2	250000 		20 	50 	0.00156	진주목걸이+2	256410 		20	50	0.0024	진주목걸이+2	166667 
	20	50	0.0128	백금목걸이+0	31250 		20	50	0.016	백금목걸이+0	25000 		20 	50 	0.0156	백금목걸이+0	25641 		20	50	0.024	백금목걸이+0	16667 
	20	50	0.00256	백금목걸이+1	156250 		20	50	0.0032	백금목걸이+1	125000 		20 	50 	0.00312	백금목걸이+1	128205 		20	50	0.0048	백금목걸이+1	83333 
	20	50	0.00128	백금목걸이+2	312500 		20	50	0.0016	백금목걸이+2	250000 		20 	50 	0.00156	백금목걸이+2	256410 		20	50	0.0024	백금목걸이+2	166667 
투구	1	21	0.010666667	역사승	37500 	고급한손검	45	99	0.025	혈검+0	16000 	고급한손검	45 	99 	0.05	혈검+0	8000 	고급한손검	40	99	0.125	혈검+0	3200 
	1	21	0.010666667	가죽두건	37500 		45	99	0.005	혈검+1	80000 		45 	99 	0.01	혈검+1	40000 		40	99	0.025	혈검+1	16000 
	1	21	0.010666667	적혈투구	37500 		45	99	0.00125	혈검+2	320000 		45 	99 	0.0025	혈검+2	160000 		40	99	0.00625	혈검+2	64000 
	1	21	0.010666667	법모	37500 		45	99	0.025	묵검+0	16000 		45 	99 	0.05	묵검+0	8000 		40	99	0.125	묵검+0	3200 
물약	1	20	2	빨간물약(소)	200 		45	99	0.005	묵검+2	80000 		45 	99 	0.01	묵검+2	40000 		40	99	0.025	묵검+2	16000 
	20	40	1.5	빨간물약(중)	267 		45	99	0.00125	묵검+3	320000 		45 	99 	0.0025	묵검+3	160000 		40	99	0.00625	묵검+3	64000 
	35	99	1	빨간물약(대)	400 		50	99	0.025	비선검+0	16000 		50 	99 	0.05	비선검+0	8000 		45	99	0.125	비선검+0	3200 
	1	18	4	빨간물약(소)	100 		50	99	0.005	비선검+1	80000 		50 	99 	0.01	비선검+1	40000 		45	99	0.025	비선검+1	16000 
	1	18	2	빨간물약(중)	200 		50	99	0.00125	비선검+2	320000 		50 	99 	0.0025	비선검+2	160000 		45	99	0.00625	비선검+2	64000 
	1	18	1	빨간물약(대)	400 		50	99	0.00625	반월도+0	64000 		50 	99 	0.0125	반월도+0	32000 		45	99	0.03125	반월도+0	12800 
	1	99	1	파란물약(소)	400 		50	99	0.0025	반월도+1	160000 		50 	99 	0.005	반월도+1	80000 		45	99	0.0125	반월도+1	32000 
	1	99	0.4	파란물약(중)	1000 		50	99	0.00125	반월도+2	320000 		50 	99 	0.0025	반월도+2	160000 		45	99	0.00625	반월도+2	64000 
	1	99	0.2	파란물약(대)	2000 	고급두손검	45	99	0.025	마정도+0	16000 	고급두손검	45 	99 	0.05	마정도+0	8000 	고급두손검	40	99	0.125	마정도+0	3200 
	1	99	0	녹색물약(중)	0 		45	99	0.005	마정도+1	80000 		45 	99 	0.01	마정도+1	40000 		40	99	0.025	마정도+1	16000 
	1	99	0	녹색물약(대)	0 		45	99	0.00125	마정도+2	320000 		45 	99 	0.0025	마정도+2	160000 		40	99	0.00625	마정도+2	64000 
	10	50	0.4	보라색물약(중)	1000 		45	99	0.025	혈마검+0	16000 		45 	99 	0.05	혈마검+0	8000 		40	99	0.125	혈마검+0	3200 
	40	99	0.2	보라색물약(대)	2000 		45	99	0.005	혈마검+1	80000 		45 	99 	0.01	혈마검+1	40000 		40	99	0.025	혈마검+1	16000 
퀘스트 스크롤	10	25	0.8	50318	500 		45	99	0.00125	혈마검+2	320000 		45 	99 	0.0025	혈마검+2	160000 		40	99	0.00625	혈마검+2	64000 
	26	40	0.6	50319	667 		50	99	0.025	무극검+0	16000 		50 	99 	0.05	무극검+0	8000 		45	99	0.125	무극검+0	3200 
	41	55	0.4	50320	1000 		50	99	0.005	무극검+1	80000 		50 	99 	0.01	무극검+1	40000 		45	99	0.025	무극검+1	16000 
